REQUESTID,DATE,LAT,LON,STATUS,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Address,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code
800097,03/09/2018,37.7939905,-122.2249812,OPEN,37.794062,-122.224821,1,rooftop,2748,Grande Vista Ave,2748 Grande Vista Ave,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,406400,2005,2,60014064002005,6001406400,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
748512,07/27/2017,37.86007532,-122.2381803,OPEN,37.859977,-122.238466,1,rooftop,2,Gravatt Dr,2 Gravatt Dr,,,Berkeley,CA,Alameda County,94705,US,Alameda,2021,6,6001,Oakland,653000,400100,1023,1,60014001001023,6001400100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
671889,07/30/2016,37.85939039,-122.2361869,OPEN,37.859219,-122.236293,1,rooftop,267,Gravatt Dr,267 Gravatt Dr,,,Berkeley,CA,Alameda County,94705,US,Alameda,2021,6,6001,Oakland,653000,400100,1019,1,60014001001019,6001400100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
677360,08/23/2016,37.85871243,-122.2372974,OPEN,37.858852,-122.237263,1,rooftop,85,Gravatt Dr,85 Gravatt Dr,,,Berkeley,CA,Alameda County,94705,US,Alameda,2021,6,6001,Oakland,653000,400100,1019,1,60014001001019,6001400100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
775777,11/23/2017,37.7858372,-122.1920266,OPEN,37.786003,-122.192257,1,rooftop,3615,Green Acre Rd,3615 Green Acre Rd,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,407900,3014,3,60014079003014,6001407900,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
592230,07/14/2015,37.77310932,-122.1644424,OPEN,37.773242,-122.164602,1,rooftop,7422,Greenly Dr,7422 Greenly Dr,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408300,2003,2,60014083002003,6001408300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
520750,05/29/2014,37.80643325,-122.2266406,OPEN,37.806341,-122.226514,1,rooftop,3976,Greenwood Ave,3976 Greenwood Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,405000,3001,3,60014050003001,6001405000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
412091,06/07/2012,37.80791595,-122.2234866,OPEN,37.807922,-122.223708,1,rooftop,4179,Greenwood Ave,4179 Greenwood Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,405000,2003,2,60014050002003,6001405000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
851233,11/04/2018,37.78527774,-122.1763074,OPEN,37.785305,-122.176648,1,rooftop,5585,Griffin St,5585 Griffin St,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408100,5016,5,60014081005016,6001408100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
976656,01/10/2020,37.83500503,-122.2126126,OPEN,37.835237,-122.21266,1,rooftop,5757,Grisborne Ave,5757 Grisborne Ave,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404400,2010,2,60014044002010,6001404400,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1097528,03/17/2021,37.83523699,-122.21266,OPEN,37.835237,-122.21266,1,rooftop,5757,Grisborne Ave,5757 Grisborne Ave,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404400,2010,2,60014044002010,6001404400,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
965126,11/25/2019,37.835253,-122.212404,OPEN,37.835299,-122.212406,1,rooftop,5777,Grisborne Ave,5777 Grisborne Ave,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404400,2010,2,60014044002010,6001404400,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
685152,09/28/2016,37.88023387,-122.2287719,OPEN,37.880167,-122.228881,0.98,nearest_street,3036,Grizzly Peak Blvd,3036 Grizzly Peak Blvd,,,Oakland,CA,Alameda County,94611,US,TIGER/Line® dataset from the US Census Bureau,2021,6,6001,Oakland,653000,400100,1000,1,60014001001000,6001400100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1177754,01/12/2022,37.86520769,-122.2220538,OPEN,37.865031,-122.221385,0.99,rooftop,5170,Grizzly Peak Blvd,5170 Grizzly Peak Blvd,,,Berkeley,CA,Alameda County,94705,US,Alameda,2021,6,6001,Oakland,653000,400100,2000,2,60014001002000,6001400100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
551495,11/19/2014,37.88322801,-122.2468135,OPEN,37.883005,-122.246905,1,rooftop,1530,Grizzly Peak Blvd,1530 Grizzly Peak Blvd,,,Berkeley,CA,Alameda County,94708,US,Alameda,2021,6,6001,Berkeley,606000,421600,1006,1,60014216001006,6001421600,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1188546,02/23/2022,37.86419503,-122.2219068,OPEN,37.865031,-122.221385,0.98,rooftop,5170,Grizzly Peak Blvd,5170 Grizzly Peak Blvd,,,Berkeley,CA,Alameda County,94705,US,Alameda,2021,6,6001,Oakland,653000,400100,2000,2,60014001002000,6001400100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
890974,03/31/2019,37.806606,-122.231331,OPEN,37.806616,-122.231339,1,rooftop,827,Grosvenor Pl,827 Grosvenor Pl,,,Oakland,CA,Alameda County,94610,US,Alameda,2021,6,6001,Oakland,653000,405000,3022,3,60014050003022,6001405000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1081743,01/16/2021,37.807903,-122.231158,OPEN,37.807903,-122.231158,1,rooftop,955,Grosvenor Pl,955 Grosvenor Pl,,,Oakland,CA,Alameda County,94610,US,Alameda,2021,6,6001,Oakland,653000,405100,2005,2,60014051002005,6001405100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1169261,12/06/2021,37.80590504,-122.2310468,OPEN,37.805874,-122.230804,1,rooftop,750,Grosvenor Pl,750 Grosvenor Pl,,,Oakland,CA,Alameda County,94610,US,Alameda,2021,6,6001,Oakland,653000,405000,3000,3,60014050003000,6001405000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1196439,03/29/2022,37.805075,-122.194016,OPEN,37.805075,-122.194015,1,rooftop,3094,Guido St,3094 Guido St,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406800,1003,1,60014068001003,6001406800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
712532,02/21/2017,37.80549052,-122.194459,OPEN,37.805464,-122.19485,0.99,rooftop,3065,Guido St,3065 Guido St,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,1002,1,60014067001002,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
907666,05/24/2019,37.80548556,-122.1944458,OPEN,37.805464,-122.19485,0.99,rooftop,3065,Guido St,3065 Guido St,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,1002,1,60014067001002,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
712527,02/21/2017,37.80416949,-122.1932519,OPEN,37.80416,-122.193021,1,rooftop,3196,Guido St,3196 Guido St,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406800,1003,1,60014068001003,6001406800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
675739,08/16/2016,37.80023343,-122.1913481,OPEN,37.800215,-122.191585,1,rooftop,3401,Guido St,3401 Guido St,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406800,1008,1,60014068001008,6001406800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
576533,04/13/2015,37.83347533,-122.1915501,OPEN,37.833421,-122.191398,1,rooftop,6686,Gunn Dr,6686 Gunn Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404600,1005,1,60014046001005,6001404600,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
902354,05/06/2019,37.83463503,-122.1909368,OPEN,37.834718,-122.191192,1,rooftop,6801,Gunn Dr,6801 Gunn Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3014,3,60014045023014,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
663420,06/25/2016,37.84673685,-122.214323,OPEN,37.846635,-122.214645,1,rooftop,6401,Gwin Rd,6401 Gwin Rd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404400,1003,1,60014044001003,6001404400,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
672146,08/01/2016,37.80978116,-122.2427124,OPEN,37.809834,-122.242896,1,rooftop,741,Haddon Pl,741 Haddon Pl,,,Oakland,CA,Alameda County,94610,US,Alameda,2021,6,6001,Oakland,653000,405000,3013,3,60014050003013,6001405000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
666253,07/07/2016,37.78976034,-122.2048987,OPEN,37.789847,-122.204645,1,rooftop,3612,Hageman Ave,3612 Hageman Ave,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,407000,5004,5,60014070005004,6001407000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1114597,05/19/2021,37.78976035,-122.2048987,OPEN,37.789847,-122.204645,1,rooftop,3612,Hageman Ave,3612 Hageman Ave,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,407000,5004,5,60014070005004,6001407000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
697807,12/08/2016,37.73342691,-122.1807982,OPEN,37.733545,-122.18093,1,rooftop,449,Hale Ave,449 Hale Ave,,,Oakland,CA,Alameda County,94603,US,Alameda,2021,6,6001,Oakland,653000,409100,1005,1,60014091001005,6001409100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1088118,02/09/2021,37.76720994,-122.1795187,OPEN,37.767108,-122.179701,1,rooftop,6911,Halliday Ave,6911 Halliday Ave,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408600,1015,1,60014086001015,6001408600,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
978016,01/15/2020,37.76479293,-122.1768281,OPEN,37.764766,-122.176803,1,rooftop,7408,Halliday Ave,7408 Halliday Ave,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408500,1001,1,60014085001001,6001408500,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
616479,11/10/2015,37.76426639,-122.1765613,OPEN,37.764346,-122.176374,1,rooftop,7500,Halliday Ave,7500 Halliday Ave,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408500,1001,1,60014085001001,6001408500,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
738775,06/14/2017,37.81476149,-122.259587,OPEN,37.815007,-122.259555,1,rooftop,52,Hamilton Pl,52 Hamilton Pl,,,Oakland,CA,Alameda County,94612,US,Alameda,2021,6,6001,Oakland,653000,403501,1001,1,60014035011001,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1097014,03/16/2021,37.75687504,-122.1907768,OPEN,37.756856,-122.191107,1,rooftop,7239,Hamilton St,7239 Hamilton St,,,Oakland,CA,Alameda County,94621,US,Alameda,2021,6,6001,Oakland,653000,408800,1014,1,60014088001014,6001408800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1100966,03/31/2021,37.7568763,-122.1907727,OPEN,37.756856,-122.191107,1,rooftop,7239,Hamilton St,7239 Hamilton St,,,Oakland,CA,Alameda County,94621,US,Alameda,2021,6,6001,Oakland,653000,408800,1014,1,60014088001014,6001408800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1107721,04/24/2021,37.80691305,-122.2144525,OPEN,37.806917,-122.214222,1,rooftop,3890,Hanly Rd,3890 Hanly Rd,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,404800,2004,2,60014048002004,6001404800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
811521,05/03/2018,37.80741504,-122.2144368,OPEN,37.80737,-122.214156,1,rooftop,3912,Hanly Rd,3912 Hanly Rd,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,404800,2004,2,60014048002004,6001404800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1050343,09/25/2020,37.82353116,-122.2867855,OPEN,37.823546,-122.28706,1,rooftop,3203,Hannah St,3203 Hannah St,,,Emeryville,CA,Alameda County,94608,US,Alameda,2021,6,6001,Oakland,653000,401700,3083,3,60014017003083,6001401700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1075772,12/23/2020,37.82341666,-122.2871067,OPEN,37.823307,-122.287058,1,rooftop,2895,Hannah St,2895 Hannah St,,,Emeryville,CA,Alameda County,94608,US,Alameda,2021,6,6001,Oakland,653000,401700,3084,3,60014017003084,6001401700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1089364,02/15/2021,37.82351667,-122.286775,OPEN,37.823546,-122.28706,1,rooftop,3203,Hannah St,3203 Hannah St,,,Emeryville,CA,Alameda County,94608,US,Alameda,2021,6,6001,Oakland,653000,401700,3083,3,60014017003083,6001401700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1193214,03/15/2022,37.802895,-122.252354,OPEN,37.802884,-122.252341,1,rooftop,285,Hanover Ave,285 Hanover Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405301,1002,1,60014053011002,6001405301,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1094520,03/05/2021,37.80274597,-122.2519036,OPEN,37.802521,-122.25183,1,rooftop,302,Hanover Ave,302 Hanover Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405301,3000,3,60014053013000,6001405301,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1198099,04/05/2022,37.8040129,-122.2483261,OPEN,37.80401,-122.24841,1,rooftop,457,Hanover Ave,457 Hanover Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405200,2004,2,60014052002004,6001405200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
622829,12/14/2015,37.77266704,-122.1367421,OPEN,37.772518,-122.136875,1,rooftop,8073,Hansom Dr,8073 Hansom Dr,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408100,3008,3,60014081003008,6001408100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
590405,07/05/2015,37.77223761,-122.1363292,OPEN,37.772306,-122.13597,0.99,rooftop,8090,Hansom Dr,8090 Hansom Dr,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408100,3004,3,60014081003004,6001408100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
590292,07/03/2015,37.77981587,-122.1436875,OPEN,37.779673,-122.143959,1,rooftop,7595,Hansom Dr,7595 Hansom Dr,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408100,4000,4,60014081004000,6001408100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1090330,02/18/2021,37.79602165,-122.1927606,OPEN,37.79615,-122.192633,1,rooftop,3708,Harbor View Ave,3708 Harbor View Ave,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,406800,2008,2,60014068002008,6001406800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
651757,05/03/2016,37.79185092,-122.187184,OPEN,37.791753,-122.187292,1,rooftop,4225,Harbor View Ave,4225 Harbor View Ave,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,406900,2000,2,60014069002000,6001406900,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
940833,09/03/2019,37.8314249,-122.2212114,OPEN,37.831402,-122.220983,1,rooftop,5766,Harbord Dr,5766 Harbord Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404501,1001,1,60014045011001,6001404501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
603104,09/04/2015,37.82704809,-122.221477,OPEN,37.826883,-122.221526,1,rooftop,6140,Harbord Dr,6140 Harbord Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404501,1006,1,60014045011006,6001404501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
682465,09/16/2016,37.83746001,-122.22608,OPEN,37.837344,-122.226379,1,rooftop,5135,Harbord Dr,5135 Harbord Dr,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404200,2005,2,60014042002005,6001404200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
571044,03/11/2015,37.83951853,-122.2335046,OPEN,37.839376,-122.233396,1,rooftop,4465,Harbord Dr,4465 Harbord Dr,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404200,2005,2,60014042002005,6001404200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
787480,01/17/2018,37.80812508,-122.2105685,OPEN,37.808244,-122.210726,1,rooftop,4079,Harding Way,4079 Harding Way,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,404800,2007,2,60014048002007,6001404800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
931431,08/05/2019,37.80828112,-122.2104189,OPEN,37.808355,-122.210627,1,rooftop,4083,Harding Way,4083 Harding Way,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,404800,2007,2,60014048002007,6001404800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
584857,06/02/2015,37.80825363,-122.2102713,OPEN,37.808154,-122.210183,1,rooftop,4086,Harding Way,4086 Harding Way,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,404800,2008,2,60014048002008,6001404800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
664783,06/30/2016,37.78355891,-122.2171622,OPEN,37.783637,-122.217097,1,rooftop,3510,Harper St,3510 Harper St,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,407101,1002,1,60014071011002,6001407101,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
